product_id;product_code;active;name;price;currency;vat;unit;category;producer;weight;ean;short_description;description;stock;"images 1";"images 2";"images 3";"images 4";"images 5";"images 6";"images 7"
1555;P21/SZP/04AU;1;"Heart earrings (P21 / SZP / 04AU)";27.72;eur;23;"couple";"Woman > Earmuffs";"Colibra";0;5900601285163;"Unique ear cushions with hearts shine with the glow of Swarovski crystals. 7.1 cm long, 1.5 cm wide, 0.4 cm thick. The earrings are covered with 24-k gold.";"<p>Unique ear cushions with hearts shine with the glow of Swarovski crystals. 7.1 cm long, 1.5 cm wide, 0.4 cm thick. The earrings are covered with 24-k gold.</p>";9;https://drop.seltu.pl/images/colibra/1555/60893-Nausznice-serduszka-P21SZP04AU-1555-P21/SZP/04AU.jpg;;;;;;
1556;P21/SZP/07AU;1;"Teardrop earrings (P21 / SZP / 07AU)";15.68;eur;23;"couple";"Woman > Earrings";"Colibra";0;5900601285200;"Earrings are a great gift idea. A unique, modern pattern of earrings from the latest collection. Gold-plated earrings.";"<p>Earrings are a great gift idea. A unique, modern pattern of earrings from the latest collection. Gold-plated earrings.</p>";0;https://drop.seltu.pl/images/colibra/1556/60894-Kolczyki-z-lezka-P21SZP07AU-1556-P21/SZP/07AU.jpg;;;;;;
1557;P21/SZP/06AU;1;"Dragonfly earrings (P21 / SZP / 06AU)";13.23;eur;23;"couple";"Woman > Earmuffs";"Colibra";0;5900601285156;"Ear rings from the latest collection. Length: 7.6 cm, width: 2 cm. Gold-plated earrings.";"<p>Ear rings from the latest collection. Length: 7.6 cm, width: 2 cm. Gold-plated earrings.</p>";0;https://drop.seltu.pl/images/colibra/1557/60896-Nausznice-wazki-P21SZP06AU-1557-P21/SZP/06AU.jpg;;;;;;
1558;P21/SZP/02AU;1;"Ear cuffs with Swarovski crystal (P21 / SZP / 02AU)";22.03;eur;23;"couple";"Woman > Earmuffs";"Colibra";0.004;5900601285187;"Ear cuffs are the perfect complement to the styling. Total length 77mm, width 8mm. The earrings are covered with 24-k gold.";"<p>Ear cuffs are the perfect complement to the styling. Total length 77mm, width 8mm. The earrings are covered with 24-k gold.</p>";0;https://drop.seltu.pl/images/colibra/1558/70245-Nausznice-z-krysztalem-Swarovski-P21SZP02AU-1558-P21/SZP/02AU.jpg;;;;;;
1559;P21/SZP/03AU;1;"Leaf earrings (P21 / SZP / 03AU)";23.45;eur;23;"couple";"Woman > Earmuffs";"Colibra";0.002;5900601285194;"Ear cuffs are the perfect gift idea. Total length 77mm, width 6mm. The earrings are covered with 24-k gold.";"<p>Ear cuffs are the perfect gift idea. Total length 77mm, width 6mm. The earrings are covered with 24-k gold.</p>";1;https://drop.seltu.pl/images/colibra/1559/60898-Nausznice-z-lisciem-P21SZP03AU-1559-P21/SZP/03AU.jpg;;;;;;
1561;C15/TGU/50AU;1;"Square Buckle Necklace (C15 / TGU / 50AU)";30.88;eur;23;"pcs";"Woman > Necklaces";"Colibra";0;5900601285125;"Gold-plated necklace with a square buckle with the motif of the Hindu goddess Kali. The length of the necklace is 55 cm, the thickness of the chain is 0.6 cm. The pendant measures 5.1 cm x 5.1 cm. Gold-plated necklace.";"<p>Gold-plated necklace with a square buckle with the motif of the Hindu goddess Kali. The length of the necklace is 55 cm, the thickness of the chain is 0.6 cm. The pendant measures 5.1 cm x 5.1 cm. Gold-plated necklace.</p>";0;https://drop.seltu.pl/images/colibra/1561/60899-Naszyjnik-z-kwadratowa-klamra-C15TGU50AU-1561-C15/TGU/50AU.jpg;https://drop.seltu.pl/images/colibra/1561/61924-Naszyjnik-z-kwadratowa-klamra-C15TGU50AU-1561-C15/TGU/50AU.jpg;https://drop.seltu.pl/images/colibra/1561/62351-Naszyjnik-z-kwadratowa-klamra-C15TGU50AU-1561-C15/TGU/50AU.jpg;;;;
1573;C15/TGU/52AU;1;"Necklace with a heart (C15 / TGU / 52AU)";41.04;eur;23;"pcs";"Woman > Necklaces";"Colibra";0;5900601285057;"The latest collection of a necklace with a heart. For every woman, the perfect gift. 40 cm long, 2 cm wide, 0.5 cm thick. Pendant 3.5 cm x 2.7 cm, thickness 1.2 cm.";"<p>The latest collection of a necklace with a heart. For every woman, the perfect gift. 40 cm long, 2 cm wide, 0.5 cm thick. Pendant 3.5 cm x 2.7 cm, thickness 1.2 cm.</p>";0;https://drop.seltu.pl/images/colibra/1573/70774-Kolia-z-sercem-C15TGU52AU-1573-C15/TGU/52AU.jpg;;;;;;
1577;C15/TGU/62AU;1;"Chain with hearts (C15 / TGU / 62AU)";21.08;eur;23;"pcs";"Woman > Necklaces";"Colibra";0.016;5900601285545;"The latest collection - a necklace with three hearts. Length 45cm + 7cm, thickness 0.4cm. Pendants 1.5 cm x 1.7 cm, thickness 0.2 cm. Gold-plated necklace.";"<p>The latest collection - a necklace with three hearts. Length 45cm + 7cm, thickness 0.4cm. Pendants 1.5 cm x 1.7 cm, thickness 0.2 cm. Gold-plated necklace.</p>";0;https://drop.seltu.pl/images/colibra/1577/60907-Lancuch-z-serduszkami-C15TGU62AU-1577-C15/TGU/62AU.jpg;;;;;;
1578;B15/TGU/62AU;1;"Bracelet with a tiny heart (B15 / TGU / 62AU)";12.25;eur;23;"pcs";"Woman > Bracelets";"Colibra";0.008;5900601285552;"The latest collection of a bracelet with a heart. Length 18cm + 4cm, thickness 0.1cm, pendant 1.5cm x 1.7cm, thickness 0.1cm. Gold-plated bracelet.";"<p>The latest collection of a bracelet with a heart. Length 18cm + 4cm, thickness 0.1cm, pendant 1.5cm x 1.7cm, thickness 0.1cm. Gold-plated bracelet.</p>";0;https://drop.seltu.pl/images/colibra/1578/60906-Bransoletka-z-drobnym-serduszkiem-B15TGU62AU-1578-B15/TGU/62AU.jpg;;;;;;
1579;C15/TGU/61AU;1;"Three hearts necklace (C15 / TGU / 61AU)";25.42;eur;23;"pcs";"Woman > Necklaces";"Colibra";0.027;5900601285606;"The latest collection, a necklace with three hearts. Perfect for a gift for any woman. Length 48cm + 8cm, thickness 0.3cm, middle heart 1.8cm x 2cm, thickness 0.8cm, smaller hearts 1.5cm x 1.7cm, thickness 0.2cm.";"<p>The latest collection, a necklace with three hearts. Perfect for a gift for any woman. Length 48cm + 8cm, thickness 0.3cm, middle heart 1.8cm x 2cm, thickness 0.8cm, smaller hearts 1.5cm x 1.7cm, thickness 0.2cm.</p>";0;https://drop.seltu.pl/images/colibra/1579/68645-Naszyjnik-trzy-serduszka-C15TGU61AU-1579-C15/TGU/61AU.jpg;https://drop.seltu.pl/images/colibra/1579/68646-Naszyjnik-trzy-serduszka-C15TGU61AU-1579-C15/TGU/61AU.jpg;;;;;
1580;B15/TGU/52AU;1;"Bracelet with a heart (B15 / TGU / 52AU)";30.88;eur;23;"pcs";"Woman > Bracelets";"Colibra";0.047;5900601285064;"The latest collection of jewelery with a heart motif. Length 20 cm, width 2 cm, thickness 0.5 cm, pendants 3.3 cm x 2.7 cm, thickness 1.7 cm. Extremely impressive jewelry will give character to any styling!";"<p>The latest collection of jewelery with a heart motif. Length 20 cm, width 2 cm, thickness 0.5 cm, pendants 3.3 cm x 2.7 cm, thickness 1.7 cm. Extremely impressive jewelry will give character to any styling!</p>";0;https://drop.seltu.pl/images/colibra/1580/9685-Bransoletka-z-serduszkiem-B15TGU52AU-1580-B15/TGU/52AU.jpg;https://drop.seltu.pl/images/colibra/1580/71138-Bransoletka-z-serduszkiem-B15TGU52AU-1580-B15/TGU/52AU.jpg;;;;;
1581;B15/TGU/61AU;1;"Three hearts bracelet (B15 / TGU / 61AU)";19.18;eur;23;"pcs";"Woman > Bracelets";"Colibra";0.017;5900601285613;"The latest jewelry collection. Gold-plated bracelet. The length of the bracelet is 19cm + 4cm, thickness 0.5cm, pendant 1.4cm x 1.6cm, thickness 0.1cm.";"<p>The latest jewelry collection. Gold-plated bracelet. The length of the bracelet is 19cm + 4cm, thickness 0.5cm, pendant 1.4cm x 1.6cm, thickness 0.1cm.</p>";0;https://drop.seltu.pl/images/colibra/1581/70404-Bransoletka-trzy-serduszka-B15TGU61AU-1581-B15/TGU/61AU.jpg;;;;;;
1582;C15/TGU/63AU;1;"Necklace with a heart and spacer (C15 / TGU / 63AU)";26.47;eur;23;"pcs";"Woman > Necklaces";"Colibra";0.048;5900601285569;"The latest collection of jewelery with hearts. The length of the necklace is 43 cm, width 0.8 cm, thickness 0.8 cm. Heart dimensions 2.6 cm x 2 cm, thickness 0.8 cm.";"<p>The latest collection of jewelery with hearts. The length of the necklace is 43 cm, width 0.8 cm, thickness 0.8 cm. Heart dimensions 2.6 cm x 2 cm, thickness 0.8 cm.</p>";0;https://drop.seltu.pl/images/colibra/1582/69625-Naszyjnik-z-sercem-i-przekladka-C15TGU63AU-1582-C15/TGU/63AU.jpg;;;;;;
1583;B15/TGU/63AU;1;"Bracelet with a heart (B15 / TGU / 63AU)";20.58;eur;23;"pcs";"Woman > Bracelets";"Colibra";0.028;5900601285576;"The latest collection of jewelery with hearts. The length of the bracelet is 20 cm, width 0.8 cm, thickness 0.2 cm. Pendant dimensions 2.2 cm x 2 cm, thickness 0.2 cm.";"<p>The latest collection of jewelery with hearts. The length of the bracelet is 20 cm, width 0.8 cm, thickness 0.2 cm. Pendant dimensions 2.2 cm x 2 cm, thickness 0.2 cm.</p>";0;https://drop.seltu.pl/images/colibra/1583/68197-Bransoletka-z-sercem-B15TGU63AU-1583-B15/TGU/63AU.jpg;;;;;;
1592;C15/KDS/17AU;1;"Panther necklace (C15 / KDS / 17AU)";15.68;eur;23;"pcs";"Woman > Necklaces";"Colibra";0.007;5900601285484;"Panther necklace. The length of the necklace is 35cm + 7cm, thickness is 0.2cm. Pendant 1cm x 2.8cm, thickness 0.3cm. Gold-plated necklace.";"<p>Panther necklace. The length of the necklace is 35cm + 7cm, thickness is 0.2cm. Pendant 1cm x 2.8cm, thickness 0.3cm. Gold-plated necklace.</p>";0;https://drop.seltu.pl/images/colibra/1592/69151-Naszyjnik-z-pantera-C15KDS17AU-1592-C15/KDS/17AU.jpg;;;;;;
1593;B15/TGU/64AU;1;"Bracelet with two hearts (B15 / TGU / 64AU)";14.7;eur;23;"pcs";"Woman > Bracelets";"Colibra";0.017;5900601286016;"The latest pattern bracelet with two hearts. Gold-plated bracelet. 19.5 cm long, 0.5 cm thick. Larger heart 2.4cm x 1.8cm. Smaller heart 2cm x 1.5cm.";"<p>The latest pattern bracelet with two hearts. Gold-plated bracelet. 19.5 cm long, 0.5 cm thick. Larger heart 2.4cm x 1.8cm. Smaller heart 2cm x 1.5cm.</p>";0;https://drop.seltu.pl/images/colibra/1593/60914-Bransoletka-z-dwoma-sercami-B15TGU64AU-1593-B15/TGU/64AU.jpg;;;;;;
1594;B15/KDS/17AU;1;"Bracelet with a panther (B15 / KDS / 17AU)";13.72;eur;23;"pcs";"Woman > Bracelets";"Colibra";0.003;5900601285477;"Bracelet with a panther. Length of the bracelet 16cm + 4cm extensions, ornament 1cm x 2.8cm, thickness 0.3cm. Gold-plated bracelet.";"<p>Bracelet with a panther. Length of the bracelet 16cm + 4cm extensions, ornament 1cm x 2.8cm, thickness 0.3cm. Gold-plated bracelet.</p>";0;https://drop.seltu.pl/images/colibra/1594/70217-Bransoletka-z-pantera-B15KDS17AU-1594-B15/KDS/17AU.jpg;;;;;;
1595;C15/TGU/65AU;1;"Flower necklace (C15 / TGU / 65AU)";17.65;eur;23;"pcs";"Woman > Necklaces";"Colibra";0.027;5900601286030;"The latest collection of a necklace with a charming flower. 42 cm long, 0.2 cm thick. Pendant 2.6 cm x 1.8 cm, thickness 0.3 cm. Gold-plated necklace.";"<p>The latest collection of a necklace with a charming flower. 42 cm long, 0.2 cm thick. Pendant 2.6 cm x 1.8 cm, thickness 0.3 cm. Gold-plated necklace.</p>";0;https://drop.seltu.pl/images/colibra/1595/60917-Naszyjnik-z-kwiatkiem-C15TGU65AU-1595-C15/TGU/65AU.jpg;;;;;;
1596;B15/TGU/65AU;1;"Bracelet with flowers (B15 / TGU / 65AU)";14.21;eur;23;"pcs";"Woman > Bracelets";"Colibra";0.018;5900601286054;"The latest collection of a bracelet with cute flowers. 20 cm long, 0.2 cm thick. Larger flower 2.6cm x 1.8cm. Gold-plated bracelet.";"<p>The latest collection of a bracelet with cute flowers. 20 cm long, 0.2 cm thick. Larger flower 2.6cm x 1.8cm. Gold-plated bracelet.</p>";0;https://drop.seltu.pl/images/colibra/1596/68439-Bransoletka-z-kwiatkami-B15TGU65AU-1596-B15/TGU/65AU.jpg;;;;;;
2946;C21/TEN/20AU;1;"Double ball and star necklace (C21 / TEN / 20AU)";20.1;eur;23;"pcs";"Woman > Layered Necklaces";"Colibra";0;5900601298545;"Double necklace with balls and a star with crystals. Length 36cm + 6cm extension. Gold-plated necklace.";"<p>Double necklace with balls and a star with crystals. Length 36cm + 6cm extension. Gold-plated necklace.</p>";0;https://drop.seltu.pl/images/colibra/2946/68413-Naszyjnik-podwojny-kulki-i-gwiazdka-C21TEN20AU-2946-C21/TEN/20AU.jpg;;;;;;
2483;B21/LAT/26AU;1;"Bracelet with red lips (B21 / LAT / 26AU)";19.61;eur;23;"pcs";"Woman > Bracelets";"Colibra";0;5900601294363;"The bracelet is a perfect gift idea as well as a perfect addition to many styles. Bracelet with hand-enameled and shaded mouth-shaped pendant with a width of 3.5 cm. Length of the bracelet 17 cm plus extension 3 cm.";"<p>The bracelet is a perfect gift idea as well as a perfect addition to many styles. Bracelet with hand-enameled and shaded mouth-shaped pendant with a width of 3.5 cm. Length of the bracelet 17 cm plus extension 3 cm.</p>";1;https://drop.seltu.pl/images/colibra/2483/61417-Bransoletka-z-czerwonymi-ustami-B21LAT26AU-2483-B21/LAT/26AU.jpg;;;;;;
2895;C21/LAT/81AU;1;"Lion necklace (C21 / LAT / 81AU)";32.35;eur;23;"pcs";"Woman > Necklaces";"Colibra";0;5900601296497;"Circle pendant with a diameter of 4.5 cm with a 3D lion head. The length of the necklace is 44cm + 7cm extension. Gold-plated necklace.";"<p>Circle pendant with a diameter of 4.5 cm with a 3D lion head. The length of the necklace is 44cm + 7cm extension. Gold-plated necklace.</p>";0;https://drop.seltu.pl/images/colibra/2895/18182-Naszyjnik-z-lwem-C21LAT81AU-2895-C21/LAT/81AU.jpg;https://drop.seltu.pl/images/colibra/2895/18188-Naszyjnik-z-lwem-C21LAT81AU-2895-C21/LAT/81AU.jpg;https://drop.seltu.pl/images/colibra/2895/69182-Naszyjnik-z-lwem-C21LAT81AU-2895-C21/LAT/81AU.jpg;;;;
1968;B21/WIO/51AU;1;"Bracelet with two crosses (B21 / WIO / 51AU)";18.63;eur;23;"pcs";"Woman > Bracelets";"Colibra";0;5900601290136;"Bracelet 16cm long + 3cm extension. Two crosses, 2.5 cm long x 1.5 cm wide and 1.5 cm long x 1 cm wide. Gold-plated bracelet.";"<p>Bracelet 16cm long + 3cm extension. Two crosses, 2.5 cm long x 1.5 cm wide and 1.5 cm long x 1 cm wide. Gold-plated bracelet.</p>";0;https://drop.seltu.pl/images/colibra/1968/69188-Bransoletka-z-dwoma-krzyzykami-B21WIO51AU-1968-B21/WIO/51AU.jpg;;;;;;
1830;P15/TGU/107AU;1;"Earrings with the goddess Kali (P15 / TGU / 107AU)";15.19;eur;23;"couple";"Woman > Earrings";"Colibra";0.014;5900601287792;"Earrings are a perfect gift idea as well as a complement to the styling. The total length of the earring is 5.5 cm. Gold-plated earrings.";"<p>Earrings are a perfect gift idea as well as a complement to the styling. The total length of the earring is 5.5 cm. Gold-plated earrings.</p>";0;https://drop.seltu.pl/images/colibra/1830/69632-Kolczyki-z-boginia-Kali-P15TGU107AU-1830-P15/TGU/107AU.jpg;;;;;;
1897;P21/WIO/25AU;1;"XXL cross earrings from the Heavenly collection (P21/WIO/25AU)";21.57;eur;23;"couple";"Woman > Earrings";"Colibra";0;5900601288256;"Earrings are a great gift idea and the perfect complement to any styling. The total length of the earring is 9 cm. Gold-plated earrings.";"<p>Earrings are a great gift idea and the perfect complement to any styling. The total length of the earring is 9 cm. Gold-plated earrings.</p>";0;https://drop.seltu.pl/images/colibra/1897/61089-Kolczyki-krzyze-XXL-z-kolekcji-Heavenly-P21WIO25AU-1897-P21/WIO/25AU.jpg;;;;;;
2186;C15/MON/67AU;1;"Thick chain with coins (C15 / MON / 67AU)";32.35;eur;23;"pcs";"Woman > Necklaces";"Colibra";0;5900601292260;"Chains are loved by ladies who want to make their stylizations expressive. Chain 38cm long + 8cm extension. Coins with a diameter of 3 cm and 2.7 cm. Gold-plated chain.";"<p>Chains are loved by ladies who want to make their stylizations expressive. Chain 38cm long + 8cm extension. Coins with a diameter of 3 cm and 2.7 cm. Gold-plated chain.</p>";0;https://drop.seltu.pl/images/colibra/2186/69957-Lancuch-gruby-z-monetami-C15MON67AU-2186-C15/MON/67AU.jpg;;;;;;
2055;P21/WIO/69AU;1;"Hoop earrings with wings (P21/WIO/69AU)";22.19;eur;23;"pcs";"Woman > Earrings";"Colibra";0;5900601288898;"Gold-plated hoop earrings with a diameter of 5 cm. The 3.5 cm long wing is decorated with Preciosa crystals.";"<p>Gold-plated hoop earrings with a diameter of 5 cm. The 3.5 cm long wing is decorated with Preciosa crystals.</p>";0;https://drop.seltu.pl/images/colibra/2055/70448-Kolczyki-kola-ze-skrzydlami-P21WIO69AU-2055-P21/WIO/69AU.jpg;;;;;;
1875;C21/WIO/44AU;1;"Necklace with butterfly and sun (C21 / WIO / 44AU)";30.39;eur;23;"pcs";"Woman > Bracelets";"Colibra";0;5900601289345;"Necklace from the Spring 2021 collection. Length 44cm plus 6cm extension. 5cm x 4cm butterfly on a chain. A sun 2.5 cm wide. Gold-plated necklace.";"<p>Necklace from the Spring 2021 collection. Length 44cm plus 6cm extension. 5cm x 4cm butterfly on a chain. A sun 2.5 cm wide. Gold-plated necklace.</p>";0;https://drop.seltu.pl/images/colibra/1875/61066-Naszyjnik-z-motylem-i-sloncem-C21WIO44AU-1875-C21/WIO/44AU.jpg;;;;;;
3293;B21/JES/40AU;1;"Bracelet with a pyramid (B21 / JES / 40AU)";28.92;eur;23;"pcs";"Woman > Bracelets";"Colibra";0;5900601301863;"Bracelet made of a triple chain, length 19cm + extension 3cm. Dimensions of the pyramid 2cm x 2.5cm. Gold-plated bracelet.";"<p>Bracelet made of a triple chain, length 19cm + extension 3cm. Dimensions of the pyramid 2cm x 2.5cm. Gold-plated bracelet.</p>";0;https://drop.seltu.pl/images/colibra/3293/67698-Bransoletka-z-piramidka-B21JES40AU-3293-B21/JES/40AU.jpg;;;;;;
2492;B21/LAT/29AG;1;"Bracelet with Coco icons (B21 / LAT / 29AG)";23.03;eur;23;"pcs";"Woman > Bracelets";"Colibra";0;5900601294530;"The bracelet is the perfect gift idea. Bracelet on a thick viper with a length of 18cm + 5cm extension. Pendant of Coco fashion icon with a size of 2 cm.";"<p>The bracelet is the perfect gift idea. Bracelet on a thick viper with a length of 18cm + 5cm extension. Pendant of Coco fashion icon with a size of 2 cm.</p>";0;https://drop.seltu.pl/images/colibra/2492/57739-Bransoletka-z-ikonami-Coco-B21LAT29AG-2492-B21/LAT/29AG.jpg;;;;;;
2790;P21/LAT/36AU;1;"Crown earrings on a square (P21 / LAT / 36AU)";37.74;eur;23;"pcs";"Woman > Earrings";"Colibra";0;5900601296022;"5 cm long earrings with crowns set with crystals. Crystals placed on a square plate with a side of 2.8 cm. Gold-plated earrings.";"<p>5 cm long earrings with crowns set with crystals. Crystals placed on a square plate with a side of 2.8 cm. Gold-plated earrings.</p>";0;https://drop.seltu.pl/images/colibra/2790/61509-Kolczyki-korony-na-kwadracie-P21LAT36AU-2790-P21/LAT/36AU.jpg;;;;;;
1947;C21/WIO/22AG;1;"3 chain necklace with a cross (C21 / WIO / 22AG)";34.8;eur;23;"pcs";"Woman > Necklaces";"Colibra";0;5900601289741;"The necklace is a perfect gift idea and a complement to the outfit. The length of the shortest chain is 40 cm. Silver plated necklace.";"<p>The necklace is a perfect gift idea and a complement to the outfit. The length of the shortest chain is 40 cm. Silver plated necklace.</p>";0;https://drop.seltu.pl/images/colibra/1947/61104-Naszyjnik-3-lancuszkow-z-krzyzem-C21WIO22AG-1947-C21/WIO/22AG.jpg;;;;;;
3090;P21/JES/01AU;1;"Big star earrings (P21 / JES / 01AU)";17.65;eur;23;"pcs";"Woman > Earrings";"Colibra";0;5900601299702;"Jewelry with stars is a perfect solution for many styles. 4cm wide star-shaped earrings. Gold-plated earrings.";"<p>Jewelry with stars is a perfect solution for many styles. 4cm wide star-shaped earrings. Gold-plated earrings.</p>";0;https://drop.seltu.pl/images/colibra/3090/61550-Kolczyki-duze-gwiazdy-P21JES01AU-3090-P21/JES/01AU.jpg;;;;;;
2573;P21/WIO/57AU;1;"Hoop earrings with elements (P21 / WIO / 57AU)";24.51;eur;23;"couple";"Woman > Earrings";"Colibra";0;5900601288867;"Earrings are the perfect gift idea. Hoop earrings with heart, circle and sun elements. Gold-plated earrings.";"<p>Earrings are the perfect gift idea. Hoop earrings with heart, circle and sun elements. Gold-plated earrings.</p>";1;https://drop.seltu.pl/images/colibra/2573/68582-Kolczyki-kola-z-elementami-P21WIO57AU-2573-P21/WIO/57AU.jpg;;;;;;
2058;P21/WIO/70AG;1;"Alyona hoop earrings with cross (P21/WIO/70AG)";15.63;eur;23;"pcs";"Woman > Earrings";"Colibra";0;5900601288942;"5 cm diameter hoop earrings with a cross. Length 3.5 cm, width 2 cm. Silver plated earrings.";"<p>5 cm diameter hoop earrings with a cross. Length 3.5 cm, width 2 cm. Silver plated earrings.</p>";0;https://drop.seltu.pl/images/colibra/2058/70601-Kolczyki-kola-z-krzyzykiem-Alyona-P21WIO70AG-2058-P21/WIO/70AG.jpg;;;;;;
1733;C15/MON/25AU;1;"Chain necklace with a coin (C15 / MON / 25AU)";33.82;eur;23;"pcs";"Woman > Necklaces";"Colibra";0.089;5900601285309;"The necklace is a perfect gift idea and a perfect addition to many styles. The length of the necklace is 43cm. Coin diameter 3.2 cm. Gold-plated necklace.";"<p>The necklace is a perfect gift idea and a perfect addition to many styles. The length of the necklace is 43cm. Coin diameter 3.2 cm. Gold-plated necklace.</p>";0;https://drop.seltu.pl/images/colibra/1733/61260-Naszyjnik-lancuch-z-moneta-C15MON25AU-1733-C15/MON/25AU.jpg;;;;;;
3296;B21/JES/40AG;1;"Pyramid bracelet (B21 / JES / 40AG)";28.92;eur;23;"pcs";"Woman > Bracelets";"Colibra";0;5900601301924;"Bracelet made of a triple chain 19cm long + extension 3cm. Dimensions of the pyramid 2cm x 2.5cm. Silver-plated bracelet.";"<p>Bracelet made of a triple chain 19cm long + extension 3cm. Dimensions of the pyramid 2cm x 2.5cm. Silver-plated bracelet.</p>";0;https://drop.seltu.pl/images/colibra/3296/61638-Bransoletka-z-piramidka-B21JES40AG-3296-B21/JES/40AG.jpg;;;;;;
2196;C15/FRV/06AG;1;"Celebrity Eternity (C15 / FRV / 06AG)";15.68;eur;23;"pcs";"Woman > Pendants";"Colibra";0.003;5900601292895;"A delicate chain with a pendant is an extremely fashionable addition to almost any styling, which is why celebrities are the most frequently chosen model. The length of the celebrity 47cm + 5.5cm. Element width 1.7 cm. Silver-plated celebrity.";"<p>A delicate chain with a pendant is an extremely fashionable addition to almost any styling, which is why celebrities are the most frequently chosen model. The length of the celebrity 47cm + 5.5cm. Element width 1.7 cm. Silver-plated celebrity.</p>";0;https://drop.seltu.pl/images/colibra/2196/61236-Celebrytka-wiecznosc-C15FRV06AG-2196-C15/FRV/06AG.jpg;;;;;;
3253;P21/HAL/05AU;1;"Skull earrings with pearls (P21 / HAL / 05AU)";14.7;eur;23;"pcs";"Woman > Earrings";"Colibra";0;5900601305274;"Skull earrings with pearls. Length of the earring 5.5 cm, width 2 cm. Gold-plated earrings.";"<p>Skull earrings with pearls. Length of the earring 5.5 cm, width 2 cm. Gold-plated earrings.</p>";0;https://drop.seltu.pl/images/colibra/3253/55909-Kolczyki-czaszki-z-perelkami-P21HAL05AU-3253-P21/HAL/05AU.jpg;https://drop.seltu.pl/images/colibra/3253/69650-Kolczyki-czaszki-z-perelkami-P21HAL05AU-3253-P21/HAL/05AU.png;;;;;
2041;C21/WIO/03AG;1;"Sun necklace and silver coins (C21 / WIO / 03AG)";30.88;eur;23;"pcs";"Woman > Necklaces";"Colibra";0.056;5900601289888;"Necklace from the Spring 2021 collection. The length of the necklace is 45 cm. Silver-plated necklace and coins.";"<p>Necklace from the Spring 2021 collection. The length of the necklace is 45 cm. Silver-plated necklace and coins.</p>";0;https://drop.seltu.pl/images/colibra/2041/61150-Naszyjnik-slonce-i-monetki-srebrne-C21WIO03AG-2041-C21/WIO/03AG.jpg;;;;;;
1783;C15/TGU/19AG;1;"Set of two chains with pearls (C15 / TGU / 19AG)";47.54;eur;23;"pcs";"Woman > Necklaces";"Colibra";0.08;5900601283855;"A longer necklace with a length of 92 cm. A shorter necklace with a length of 70 cm. Silver-plated necklaces with pearls.";"<p>A longer necklace with a length of 92 cm. A shorter necklace with a length of 70 cm. Silver-plated necklaces with pearls.</p>";0;https://drop.seltu.pl/images/colibra/1783/60995-Komplet-dwoch-lancuchow-z-perelkami-C15TGU19AG-1783-C15/TGU/19AG.jpg;https://drop.seltu.pl/images/colibra/1783/61934-Komplet-dwoch-lancuchow-z-perelkami-C15TGU19AG-1783-C15/TGU/19AG.jpg;;;;;
2115;LV/15/TGU/78AU/203W;1;"105cm camel snake belt (LV / 15 / TGU / 78AU / 203W)";46.56;eur;23;"pcs";"Woman > Belts";"Colibra";0;5900601291591;"The latest collection! Leather belt with a handcrafted, square gold-plated buckle. Hindu goddess Kali theme. Length 105 cm, width 3.3 cm. Buckle dimensions: 5.2cm x 5.2cm, thickness 0.3cm.";"<p>The latest collection! Leather belt with a handcrafted, square gold-plated buckle. Hindu goddess Kali theme. Length 105 cm, width 3.3 cm. Buckle dimensions: 5.2cm x 5.2cm, thickness 0.3cm.</p>";0;https://drop.seltu.pl/images/colibra/2115/61198-Pasek-105cm-camel-wezowy-LV15TGU78AU203W-2115-LV/15/TGU/78AU/203W.jpg;;;;;;
2997;C15/ROZ/40AU-KOLOR;1;"Rosary necklace beads (C15/ROZ/40AU-COLOR)";33.82;eur;23;"pcs";"Woman > Necklaces";"Colibra";0;5900601299191;"Necklace with a length of 50 cm + 6 cm extension, the total length of the hanging balls and the cross is 10 cm. Volcanic lava stone spheres. Delicate necklace in gold and black color Unisex.";"<p>Necklace with a length of 50 cm + 6 cm extension, the total length of the hanging balls and the cross is 10 cm. Volcanic lava stone spheres. Delicate necklace in gold and black color Unisex.</p>";2;https://drop.seltu.pl/images/colibra/2997/68656-Naszyjnik-rozaniec-koraliki-C15ROZ40AU-KOLOR-2997-C15/ROZ/40AU-KOLOR.jpg;;;;;;
2926;B21/TEN/03AU;1;"Bracelet leaves pink beads (B21 / TEN / 03AU)";17.65;eur;23;"pcs";"Woman > Bracelets";"Colibra";0;5900601298620;"The bracelet is a perfect gift idea, but also a complement to the styling. Double bracelet leaves with pink beads, 18 cm long + 4 cm extension. Gold-plated bracelet.";"<p>The bracelet is a perfect gift idea, but also a complement to the styling. Double bracelet leaves with pink beads, 18 cm long + 4 cm extension. Gold-plated bracelet.</p>";0;https://drop.seltu.pl/images/colibra/2926/68877-Bransoletka-listki-rozowe-koraliki-B21TEN03AU-2926-B21/TEN/03AU.jpg;;;;;;
2388;R15/TGU/87AG;1;"Ring Greek coin (R15 / TGU / 87AG)";15.68;eur;23;"pcs";"Woman > Rings";"Colibra";0;5900601293731;"A ring is a perfect gift idea. Ring adjustable. Coin with a Greek motif. Silver-plated ring.";"<p>A ring is a perfect gift idea. Ring adjustable. Coin with a Greek motif. Silver-plated ring.</p>";0;https://drop.seltu.pl/images/colibra/2388/61377-Pierscionek-moneta-grecka-R15TGU87AG-2388-R15/TGU/87AG.jpg;;;;;;
