product_id;product_code;active;name;price;currency;vat;unit;category;producer;weight;ean;short_description;description;stock;"images 1";"images 2";"images 3";"images 4";"images 5";"images 6";"images 7"
1377;P14735AU;1;"Kolczyki ze znakiem nieskończoności (P14735AU)";34;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.001;5900601253384;"Kolczyki to idealny pomysł na prezent. Szerokość kolczyka wynosi 1cm. Kolczyki pozłacane.";"<p>Kolczyki to idealny pomysł na prezent. Szerokość kolczyka wynosi 1cm. Kolczyki pozłacane.</p>";15;https://drop.seltu.pl/images/colibra/1377/67729-Kolczyki-ze-znakiem-nieskonczonosci-P14735AU-1377-P14735AU.jpg;;;;;;
1378;P14731AU;1;"Kolczyki diamenty (P14731AU)";33.94;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.009;5900601253322;"Kolczyki to idealny pomysł na prezent. Szerokość kolczyka 12mm, długość 8mm. Kolczyki pozłacane.";"<p>Kolczyki to idealny pomysł na prezent. Szerokość kolczyka 12mm, długość 8mm. Kolczyki pozłacane.</p>";9;https://drop.seltu.pl/images/colibra/1378/67567-Kolczyki-diamenty-P14731AU-1378-P14731AU.jpg;;;;;;
1379;P14134AU;1;"Kolczyki kwadraciki (P14134AU)";33.94;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.001;5900601253421;"Kolczyki to idealny pomysł na prezent oraz uzupełnienie każdej stylizacji. Szerokość kolczyka 1cm. Kolczyki pozłacane.";"<p>Kolczyki to idealny pomysł na prezent oraz uzupełnienie każdej stylizacji. Szerokość kolczyka 1cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1379/64190-Kolczyki-kwadraciki-P14134AU-1379-P14134AU.jpg;;;;;;
1380;P14446AU;1;"Kolczyki puzzle (P14446AU)";33.94;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.012;5900601253445;"Kolczyki to idealny pomysł na prezent i uzupełnienie każdej stylizacji. Szerokość kolczyka 8mm. Kolczyki pozłacane.";"<p>Kolczyki to idealny pomysł na prezent i uzupełnienie każdej stylizacji. Szerokość kolczyka 8mm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1380/64076-Kolczyki-puzzle-P14446AU-1380-P14446AU.jpg;;;;;;
1384;P10158AG;1;"Kolczyki długie nowoczesne (P10158AG)";50.9;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601073302;"Długie kolczyki o nowoczesnym wzorze. Długość 6,1cm, szerokość 0,2cm.
Kolczyki posrebrzane.";"<p>Długie kolczyki o nowoczesnym wzorze. Długość 6,1cm, szerokość 0,2cm. Kolczyki posrebrzane.</p>";0;https://drop.seltu.pl/images/colibra/1384/69953-Kolczyki-dlugie-nowoczesne-P10158AG-1384-P10158AG.jpg;;;;;;
1381;P8047AU;1;"Kolczyki owalne z kryształkami (P8047AU)";57.26;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601010086;"Owalne kolczyki z kryształkami Swarovskiego. Bardzo klasyczny wzór dla każdej kobiety. Długość 2,5cm, szerokość 0,4cm.";"<p>Owalne kolczyki z kryształkami Swarovskiego. Bardzo klasyczny wzór dla każdej kobiety. Długość 2,5cm, szerokość 0,4cm.</p>";1;https://drop.seltu.pl/images/colibra/1381/64423-Kolczyki-owalne-z-krysztalkami-P8047AU-1381-P8047AU.jpg;;;;;;
1383;P14636AG;1;"Kolczyki koła z kryształkami Swarovski (P14636AG)";67.86;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601250697;"Kolczyki to idealny pomysł na prezent oraz uzupełnienie każdej stylizacji. Kolczyki koła z dodatkiem kryształek Swarovskiego. Długość 5,1cm, średnica koła 3,8cm. Kolczyki posrebrzane.";"<p>Kolczyki to idealny pomysł na prezent oraz uzupełnienie każdej stylizacji. Kolczyki koła z dodatkiem kryształek Swarovskiego. Długość 5,1cm, średnica koła 3,8cm. Kolczyki posrebrzane.</p>";0;https://drop.seltu.pl/images/colibra/1383/60797-Kolczyki-kola-z-krysztalkami-Swarovski-P14636AG-1383-P14636AG.jpg;;;;;;
1382;P8047AG;1;"Kolczyki owalne z kryształkami (P8047AG)";57.26;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601037779;"Owalne kolczyki z kryształkami Swarovskiego. Klasyczny wzór dla każdej kobiety. Długość 2,5cm, szerokość 0,4cm.";"<p>Owalne kolczyki z kryształkami Swarovskiego. Klasyczny wzór dla każdej kobiety. Długość 2,5cm, szerokość 0,4cm.</p>";3;https://drop.seltu.pl/images/colibra/1382/68882-Kolczyki-owalne-z-krysztalkami-P8047AG-1382-P8047AG.jpg;;;;;;
1387;P3736AG;1;"Kolczyki owalne koła (P3736AG)";48.77;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601010932;"Klasyczne kolczyki w kształcie owalnego koła. Długość 3,2cm, szerokość 0,5cm. Kolczyki posrebrzane.";"<p>Klasyczne kolczyki w kształcie owalnego koła. Długość 3,2cm, szerokość 0,5cm. Kolczyki posrebrzane.</p>";2;https://drop.seltu.pl/images/colibra/1387/68883-Kolczyki-owalne-kola-P3736AG-1387-P3736AG.jpg;;;;;;
1389;P13938AU;1;"Kolczyki z łańcuszkiem kuleczek (P13938AU)";53.01;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601223011;"Kobieca i niesamowicie piękna biżuteria na każdą okazję.
Klasyczne kolczyki półkoła z wtopionym łańcuszkiem kuleczek. Długość 1,7cm, szerokość 0,5cm. Kolczyki pozłacane.";"<p>Kobieca i niesamowicie piękna biżuteria na każdą okazję. Klasyczne kolczyki półkoła z wtopionym łańcuszkiem kuleczek. Długość 1,7cm, szerokość 0,5cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1389/66056-Kolczyki-z-lancuszkiem-kuleczek-P13938AU-1389-P13938AU.jpg;;;;;;
1393;P5034AG;1;"Kolczyki koła owalne z kryształkami (P5034A)";61.5;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601018969;"Kolczyki koła o owalnym kształcie z kryształkami Swarovskiego. Długość 2,4cm, szerokość 0,5cm. Kolczyki posrebrzane.";"<p>Kolczyki koła o owalnym kształcie z kryształkami Swarovskiego. Długość 2,4cm, szerokość 0,5cm. Kolczyki posrebrzane.</p>";5;https://drop.seltu.pl/images/colibra/1393/60803-Kolczyki-kola-owalne-z-krysztalkami-P5034A-1393-P5034AG.jpg;;;;;;
1392;P5034AU;1;"Kolczyki koła owalne z kryształkami (P5034AU)";61.5;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601008113;"Kolczyki koła o owalnym wzorze z kryształkami Swarovskiego. Długość 2,4cm, szerokość 0,5cm. Kolczyki pozłacane";"<p>Kolczyki koła o owalnym wzorze z kryształkami Swarovskiego. Długość 2,4cm, szerokość 0,5cm. Kolczyki pozłacane</p>";5;https://drop.seltu.pl/images/colibra/1392/69007-Kolczyki-kola-owalne-z-krysztalkami-P5034AU-1392-P5034AU.jpg;;;;;;
1396;P3735AU;1;"Kolczyki koła 2,7cm (P3735AU)";48.78;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601010970;"Koła to bez wątpienia klasyka wśród wszystkich kolczyków.
Klasyczne kolczyki koła. Średnica 2,7cm, grubość 0,5cm. Kolczyki pozłacane.";"<p>Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Klasyczne kolczyki koła. Średnica 2,7cm, grubość 0,5cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1396/70560-Kolczyki-kola-27cm-P3735AU-1396-P3735AU.jpg;;;;;;
1395;B9580AU;1;"Bransoletka ażurowa (B9580AU)";63.62;PLN;23;"szt";"Kobieta > Bransoletki";"Colibra";0;5900601016828;"Wyjątkowa, ażurowa bransoletka do każdej stylizacji. Długość 18cm + 2cm, szerokość 0,5cm. Bransoletka pozłacana.";"<p>Wyjątkowa, ażurowa bransoletka do każdej stylizacji. Długość 18cm + 2cm, szerokość 0,5cm. Bransoletka pozłacana.</p>";0;https://drop.seltu.pl/images/colibra/1395/68354-Bransoletka-azurowa-B9580AU-1395-B9580AU.jpg;https://drop.seltu.pl/images/colibra/1395/68362-Bransoletka-azurowa-B9580AU-1395-B9580AU.jpg;;;;;
1400;P9572/1AU;1;"Kolczyki kwiatki (P9572/1AU)";38.17;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601021037;"Urocze kolczyki kwiatki. Długość 1,6cm, szerokość 1,6cm. Kolczyki pozłacane.";"<p>Urocze kolczyki kwiatki. Długość 1,6cm, szerokość 1,6cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1400/68814-Kolczyki-kwiatki-P95721AU-1400-P9572/1AU.jpg;;;;;;
1401;E4240AU;1;"Klipsy z kryształowe listki (E4240AU)";59.37;PLN;23;"para";"Kobieta > Klipsy";"Colibra";0;5900601033955;"Klipsy to doskonałe rozwiązanie dla kobiet, które nie noszą kolczyków. Klasyczne klipsy z dodatkiem kryształków Swarovskiego. Długość 1,5cm, szerokość 1cm. Klipsy pozłacane.";"<p>Klipsy to doskonałe rozwiązanie dla kobiet, które nie noszą kolczyków. Klasyczne klipsy z dodatkiem kryształków Swarovskiego. Długość 1,5cm, szerokość 1cm. Klipsy pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1401/60811-Klipsy-z-krysztalowe-listki-E4240AU-1401-E4240AU.jpg;;;;;;
1403;E4240AG;1;"Klipsy kryształowe listki (E4240AG)";59;PLN;23;"para";"Kobieta > Klipsy";"Colibra";0;5900601003941;"Klipsy to doskonałe rozwiązanie dla kobiet, które nie noszą kolczyków. Klasyczne klipsy z dodatkiem kryształków Swarovskiego. Długość 1,5cm, szerokość 1cm. Klipsy posrebrzane.";"<p>Klipsy to doskonałe rozwiązanie dla kobiet, które nie noszą kolczyków. Klasyczne klipsy z dodatkiem kryształków Swarovskiego. Długość 1,5cm, szerokość 1cm. Klipsy posrebrzane.</p>";0;https://drop.seltu.pl/images/colibra/1403/70561-Klipsy-krysztalowe-listki-E4240AG-1403-E4240AG.jpg;;;;;;
1412;C14257AU;1;"Celebrytka z żyrafami love (C14257AU)";57.26;PLN;23;"szt";"Kobieta > Wisiorki";"Colibra";0;5900601238121;"Celebrytka to idealny pomysł na prezent, a także doskonały dodatek do wielu stylizacji. Całkowita długość łańcuszka 43cm, długość zawieszki 2cm.
Celebrytka pozłacana.";"<p>Celebrytka to idealny pomysł na prezent, a także doskonały dodatek do wielu stylizacji. Całkowita długość łańcuszka 43cm, długość zawieszki 2cm. Celebrytka pozłacana.</p>";7;https://drop.seltu.pl/images/colibra/1412/60814-Celebrytka-z-zyrafami-love-C14257AU-1412-C14257AU.jpg;;;;;;
1413;B14466AU;1;"Bransoletka z drobnym sercem (B14466AU)";50.9;PLN;23;"szt";"Kobieta > Bransoletki";"Colibra";0.013;5900601245075;"Bransoletka to doskonały pomysł na prezent oraz idealne uzupełnienie każdej stylizacji. Całkowita długość bransoletki 19cm, szerokość zawieszki 1cm. Bransoletka pozłacana.";"<p>Bransoletka to doskonały pomysł na prezent oraz idealne uzupełnienie każdej stylizacji. Całkowita długość bransoletki 19cm, szerokość zawieszki 1cm. Bransoletka pozłacana.</p>";1;https://drop.seltu.pl/images/colibra/1413/60429-Bransoletka-z-drobnym-sercem-B14466AU-1413-B14466AU.jpg;;;;;;
1414;B14132AU;1;"Bransoletka z motylkiem (B14132AU)";48.78;PLN;23;"szt";"Kobieta > Bransoletki";"Colibra";0.014;5900601235359;"Bransoletka to doskonały pomysł na prezent oraz idealne uzupełnienie każdej stylizacji. Długość bransoletki 19cm, szerokość zawieszki 1cm. Bransoletka pozłacana.";"<p>Bransoletka to doskonały pomysł na prezent oraz idealne uzupełnienie każdej stylizacji. Długość bransoletki 19cm, szerokość zawieszki 1cm. Bransoletka pozłacana.</p>";0;https://drop.seltu.pl/images/colibra/1414/60817-Bransoletka-z-motylkiem-B14132AU-1414-B14132AU.jpg;;;;;;
1415;C14238AU;1;"Celebrytka z łapką (C14238AU)";55.14;PLN;23;"szt";"Kobieta > Naszyjniki";"Colibra";0.022;5900601237476;"Stylowa biżuteria na każdą okazję - wybierz swój ulubiony model i twórz zestawy. Celebrytka z łapką. Celebrytka pozłacana.";"<p>Stylowa biżuteria na każdą okazję - wybierz swój ulubiony model i twórz zestawy. Celebrytka z łapką. Celebrytka pozłacana.</p>";0;https://drop.seltu.pl/images/colibra/1415/60815-Celebrytka-z-lapka-C14238AU-1415-C14238AU.jpg;;;;;;
1416;C14517AU;1;"Celebrytka z trzema elementami (C14517AU)";74.22;PLN;23;"szt";"Kobieta > Wisiorki";"Colibra";0.022;5900601247161;"Delikatny łańcuszek z zawieszką to niezwykle modny dodatek do niemal każdej stylizacji, dlatego celebrytki sa najczęściej wybieranym modelem. Całkowita długość łańcuszka 48cm. Celebrytka pozłacana.";"<p>Delikatny łańcuszek z zawieszką to niezwykle modny dodatek do niemal każdej stylizacji, dlatego celebrytki sa najczęściej wybieranym modelem. Całkowita długość łańcuszka 48cm. Celebrytka pozłacana.</p>";1;https://drop.seltu.pl/images/colibra/1416/60816-Celebrytka-z-trzema-elementami-C14517AU-1416-C14517AU.jpg;;;;;;
1419;C14239AU;1;"Celebrytka z większą łapką (C14239AU)";57.26;PLN;23;"szt";"Kobieta > Wisiorki";"Colibra";0;5904238840764;"Stylowa biżuteria na każdą okazję - wybierz swój ulubiony model i twórz zestawy. Długość łańcuszka 48cm, długość zawieszki 1,5cm. Celebrytka pozłacana.";"<p>Stylowa biżuteria na każdą okazję - wybierz swój ulubiony model i twórz zestawy. Długość łańcuszka 48cm, długość zawieszki 1,5cm. Celebrytka pozłacana.</p>";11;https://drop.seltu.pl/images/colibra/1419/63713-Celebrytka-z-wieksza-lapka-C14239AU-1419-C14239AU.jpg;;;;;;
1420;C14243AU;1;"Celebrytka z zawieszką diament (C14243AU)";61.5;PLN;23;"szt";"Kobieta > Wisiorki";"Colibra";0.036;5900601237599;"Stylowa biżuteria na każdą okazję - wybierz swój ulubiony model i twórz zestawy. Całkowita długość łańcuszka 49cm, szerokość zawieszki 2,3cm. Celebrytka pozłacana.";"<p>Stylowa biżuteria na każdą okazję - wybierz swój ulubiony model i twórz zestawy. Całkowita długość łańcuszka 49cm, szerokość zawieszki 2,3cm. Celebrytka pozłacana.</p>";0;https://drop.seltu.pl/images/colibra/1420/60818-Celebrytka-z-zawieszka-diament-C14243AU-1420-C14243AU.jpg;;;;;;
1422;P7933AU;1;"Kolczyki długie miecze (P7933AU)";42.41;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601052598;"Długie eleganckie kolczyki wysmuklające twarz. Długość 8,5cm, szerokość 0,2cm. Kolczyki pozłacane.";"<p>Długie eleganckie kolczyki wysmuklające twarz. Długość 8,5cm, szerokość 0,2cm. Kolczyki pozłacane.</p>";7;https://drop.seltu.pl/images/colibra/1422/65316-Kolczyki-dlugie-miecze-P7933AU-1422-P7933AU.jpg;;;;;;
1425;P12531AU;1;"Kolczyki z pacyfkami (P12531AU)";53.01;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.036;5900601183858;"Kolczyki to idealny pomysł na prezent. Długość kolczyka 3,5cm. Kolczyki pozłacane.";"<p>Kolczyki to idealny pomysł na prezent. Długość kolczyka 3,5cm. Kolczyki pozłacane.</p>";1;https://drop.seltu.pl/images/colibra/1425/60822-Kolczyki-z-pacyfkami-P12531AU-1425-P12531AU.jpg;;;;;;
1426;P13877AU;1;"Kolczyki małe kryształki (P13877AU)";31.81;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.001;5900601220072;"Kolczyki to idealny pomysł na prezent. Średnica kolczyka 5mm. Kolczyki pozłacane.";"<p>Kolczyki to idealny pomysł na prezent. Średnica kolczyka 5mm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1426/68721-Kolczyki-male-krysztalki-P13877AU-1426-P13877AU.jpg;;;;;;
1427;P14792AU;1;"Kolczyki dropsy (P14792AU)";38.17;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601254855;"Kolczyki to idealny pomysł na prezent i uzupełnienie każdej stylizacji. Średnica 1cm. Kolczyki pozłacane.";"<p>Kolczyki to idealny pomysł na prezent i uzupełnienie każdej stylizacji. Średnica 1cm. Kolczyki pozłacane.</p>";6;https://drop.seltu.pl/images/colibra/1427/68239-Kolczyki-dropsy-P14792AU-1427-P14792AU.jpg;;;;;;
1428;P15/STL/26AU;1;"Kolczyki długie gwiazdki i kryształ (P15/STL/26AU)";50.9;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.021;5900601276543;"Biżuteria z gwiazdami to doskonałe rozwiązanie do wielu stylizacji. 
Długość kolczyka 5cm. Kolczyki pozłacane.";"<p>Biżuteria z gwiazdami to doskonałe rozwiązanie do wielu stylizacji. Długość kolczyka 5cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1428/60575-Kolczyki-dlugie-gwiazdki-i-krysztal-P15STL26AU-1428-P15/STL/26AU.jpg;;;;;;
1440;P4238AU;1;"Kolczyki liście (P4238AU)";53.01;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601006638;"Kolczyki to idealny pomysł na prezent. Kolczyki liście z kryształkami Swarovskiego. Długość 1,3cm, szerokość 1,2cm.";"<p>Kolczyki to idealny pomysł na prezent. Kolczyki liście z kryształkami Swarovskiego. Długość 1,3cm, szerokość 1,2cm.</p>";0;https://drop.seltu.pl/images/colibra/1440/68401-Kolczyki-liscie-P4238AU-1440-P4238AU.jpg;;;;;;
1441;P8023AU;1;"Kolczyki z kamieniem Swarovskiego (P8023AU)";53.01;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601010130;"Kolczyki to idealny pomysł na prezent ale także uzupełnienie stylizacji. Kolczyk z kamieniem Swarovskiego. Długość 1,9cm, szerokość 0,6cm.";"<p>Kolczyki to idealny pomysł na prezent ale także uzupełnienie stylizacji. Kolczyk z kamieniem Swarovskiego. Długość 1,9cm, szerokość 0,6cm.</p>";0;https://drop.seltu.pl/images/colibra/1441/67253-Kolczyki-z-kamieniem-Swarovskiego-P8023AU-1441-P8023AU.jpg;;;;;;
1442;P3209AU;1;"Kolczyki wiatraczki z kryształkiem (P3209AU)";40.29;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601012318;"Delikatny kolczyk z kryształkiem Swarovskiego. Długość 1,5cm, szerokość 0,6cm. Kolczyki pozłacane.";"<p>Delikatny kolczyk z kryształkiem Swarovskiego. Długość 1,5cm, szerokość 0,6cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1442/60850-Kolczyki-wiatraczki-z-krysztalkiem-P3209AU-1442-P3209AU.jpg;;;;;;
1445;P9722AU;1;"Kolczyki koła z kryształami z przodu (P9722AU)";74.23;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601029217;"Klasyczny kolczyk o nowoczesnym wzornictwie i kryształkami Swarovskiego. Długość 2,7cm, grubość 0,3cm. Kolczyki pozłacane.";"<p>Klasyczny kolczyk o nowoczesnym wzornictwie i kryształkami Swarovskiego. Długość 2,7cm, grubość 0,3cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1445/68410-Kolczyki-kola-z-krysztalami-z-przodu-P9722AU-1445-P9722AU.jpg;;;;;;
1446;P9465AU MAT;1;"Kolczyki księżyce (P9465AU MAT)";36.05;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601039087;"Kolczyki to idealny pomysł na prezent oraz uzupełnienie każdej stylizacji. Kolczyki księżyce w matowym złocie. Długość 1,3cm, szerokość 0,5cm.
Kolczyki pozłacane.";"<p>Kolczyki to idealny pomysł na prezent oraz uzupełnienie każdej stylizacji. Kolczyki księżyce w matowym złocie. Długość 1,3cm, szerokość 0,5cm. Kolczyki pozłacane.</p>";1;https://drop.seltu.pl/images/colibra/1446/60845-Kolczyki-ksiezyce-P9465AU-MAT-1446-P9465AU MAT.jpg;;;;;;
1447;P9937AU;1;"Kolczyki klamki z kryształkami (P9937AU)";31.81;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601049956;"Delikatny kolczyk z kryształkami Swarovsky. Długość 1cm, szerokość 0,5cm. Kolczyki pozłacane.";"<p>Delikatny kolczyk z kryształkami Swarovsky. Długość 1cm, szerokość 0,5cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1447/60849-Kolczyki-klamki-z-krysztalkami-P9937AU-1447-P9937AU.jpg;;;;;;
1448;P9948AU;1;"Kolczyki półkola z kryształkami z kolekcji Classic (P9948AU)";55;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0;5900601057067;"Klasyczny kolczyk z dodatkiem kryształków Swarovskiego.
Wymiary kolczyka: długość 1,7cm, szerokość 0,6cm. Kolczyki pozłacane.";"<p>Klasyczny kolczyk z dodatkiem kryształków Swarovskiego. Wymiary kolczyka: długość 1,7cm, szerokość 0,6cm. Kolczyki pozłacane.</p>";1;https://drop.seltu.pl/images/colibra/1448/69917-Kolczyki-polkola-z-krysztalkami-z-kolekcji-Classic-P9948AU-1448-P9948AU.jpg;;;;;;
1449;E4242AU;1;"Klipsy liść z kryształkami Swarovskiego (E4242AU)";67.86;PLN;23;"para";"Kobieta > Klipsy";"Colibra";0;;"Klipsy to doskonałe rozwiązanie dla kobiet, które nie noszą kolczyków. 
Klipsy z kryształkami Swarovskiego. Długość 1,8cm, szerokość 0,8cm.
Klipsy pozłacane.";"<p>Klipsy to doskonałe rozwiązanie dla kobiet, które nie noszą kolczyków. Klipsy z kryształkami Swarovskiego. Długość 1,8cm, szerokość 0,8cm. Klipsy pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1449/68642-Klipsy-lisc-z-krysztalkami-Swarovskiego-E4242AU-1449-E4242AU.jpg;;;;;;
1450;C9899AU;1;"Naszyjnik z zawieszką z kryształkiem (C9899AU)";53.01;PLN;23;"szt";"Kobieta > Naszyjniki";"Colibra";0;5900601045767;"Naszyjnik z zawieszką z kryształkiem Swarovski. Długość 48cm, grubość 0,1cm. Zawieszka wymiary 2,5cm x 0,9cm. Naszyjnik pozłacany.";"<p>Naszyjnik z zawieszką z kryształkiem Swarovski. Długość 48cm, grubość 0,1cm. Zawieszka wymiary 2,5cm x 0,9cm. Naszyjnik pozłacany.</p>";0;https://drop.seltu.pl/images/colibra/1450/60848-Naszyjnik-z-zawieszka-z-krysztalkiem-C9899AU-1450-C9899AU.jpg;;;;;;
1451;P11447/2AU;1;"Kolczyki wiszące kryształy Swarovski (P11447/2AU)";59.38;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.002;5900601153691;"Przepiękne długie kolczyki z kryształkami Swarovskiego. Długość 3,9cm, szerokość 0,5cm. Kolczyki pozłacane.";"<p>Przepiękne długie kolczyki z kryształkami Swarovskiego. Długość 3,9cm, szerokość 0,5cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1451/67020-Kolczyki-wiszace-krysztaly-Swarovski-P114472AU-1451-P11447/2AU.jpg;;;;;;
1456;P12709AU;1;"Kolczyki cyrkoniowe gwiazdki (P12709AU)";57.26;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.037;5900601186804;"Biżuteria z gwiazdami to doskonałe rozwiązanie do wielu stylizacji.
Długość kolczyka 2,5cm. Pozłacane kolczyki z kryształkami.";"<p>Biżuteria z gwiazdami to doskonałe rozwiązanie do wielu stylizacji. Długość kolczyka 2,5cm. Pozłacane kolczyki z kryształkami.</p>";0;https://drop.seltu.pl/images/colibra/1456/63715-Kolczyki-cyrkoniowe-gwiazdki-P12709AU-1456-P12709AU.jpg;;;;;;
1458;C12918AU;1;"Naszyjnik z okiem i kryształkami (C12918AU)";65.74;PLN;23;"para";"Kobieta > Naszyjniki";"Colibra";0.037;5900601191358;"Biżuteria z kryształkamii pasuje zarówno do eleganckiej stylizacji, jak i codziennego looku. Długość naszyjnika 47cm, długość zawieszki 3cm. Naszyjnik pozłacany z kryształkami.";"<p>Biżuteria z kryształkamii pasuje zarówno do eleganckiej stylizacji, jak i codziennego looku. Długość naszyjnika 47cm, długość zawieszki 3cm. Naszyjnik pozłacany z kryształkami.</p>";0;https://drop.seltu.pl/images/colibra/1458/60832-Naszyjnik-z-okiem-i-krysztalkami-C12918AU-1458-C12918AU.jpg;;;;;;
1467;C13556AU;1;"Naszyjnik z małą rozetą (C13556AU)";67.86;PLN;23;"szt";"Kobieta > Naszyjniki";"Colibra";0.065;5900601211766;"Kobieca i niesamowicie piękna biżuteria na każdą okazję. Długość łańcuszka 43cm. Naszyjnik pozłacany.";"<p>Kobieca i niesamowicie piękna biżuteria na każdą okazję. Długość łańcuszka 43cm. Naszyjnik pozłacany.</p>";0;https://drop.seltu.pl/images/colibra/1467/65739-Naszyjnik-z-mala-rozeta-C13556AU-1467-C13556AU.jpg;;;;;;
1470;B14134AU;1;"Bransoletka z podłużną blaszką (B14134AU)";48.78;PLN;23;"0szt";"Kobieta > Bransoletki";"Colibra";0.017;5900601235304;"Bransoletka to doskonały pomysł na prezent oraz idealne uzupełnienie każdej stylizacji. Całkowita długość 20cm. Bransoletka pozłacana.";"<p>Bransoletka to doskonały pomysł na prezent oraz idealne uzupełnienie każdej stylizacji. Całkowita długość 20cm. Bransoletka pozłacana.</p>";0;https://drop.seltu.pl/images/colibra/1470/60829-Bransoletka-z-podluzna-blaszka-B14134AU-1470-B14134AU.jpg;;;;;;
1472;B14444AU;1;"Bransoletka z kwiatkiem rozeta (B14444AU)";48.78;PLN;23;"szt";"Kobieta > Bransoletki";"Colibra";0.015;5900601244733;"Bransoletka to doskonały pomysł na prezent oraz idealne uzupełnienie każdej stylizacji. Długość bransoletki 21cm, szerokość zawieszki 13mm. Bransoletka pozłacana.";"<p>Bransoletka to doskonały pomysł na prezent oraz idealne uzupełnienie każdej stylizacji. Długość bransoletki 21cm, szerokość zawieszki 13mm. Bransoletka pozłacana.</p>";0;https://drop.seltu.pl/images/colibra/1472/60830-Bransoletka-z-kwiatkiem-rozeta-B14444AU-1472-B14444AU.jpg;;;;;;
1473;C14742AU;1;"Celebrytka z sercami i kluczem (C14742AU)";76.35;PLN;23;"szt";"Kobieta > Naszyjniki";"Colibra";0.04;5900601253582;"Delikatny łańcuszek z zawieszkami to niezwykle modny dodatek do niemal każdej stylizacji, dlatego celebrytki sa najczęściej wybieranym modelem. Długość łańcuszka 43cm. Regulowana długość: 34cm, 37cm, 40cm.";"<p>Delikatny łańcuszek z zawieszkami to niezwykle modny dodatek do niemal każdej stylizacji, dlatego celebrytki sa najczęściej wybieranym modelem. Długość łańcuszka 43cm. Regulowana długość: 34cm, 37cm, 40cm.</p>";0;https://drop.seltu.pl/images/colibra/1473/66504-Celebrytka-z-sercami-i-kluczem-C14742AU-1473-C14742AU.jpg;;;;;;
1475;P15/STL/02AU;1;"Kolczyki koła z pełnymi gwiazdkami (P15/STL/02AU)";46.65;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.042;5900601269248;"Biżuteria z gwiazdami to doskonałe rozwiązanie do wielu stylizacji.
Średnica koła 3,5cm. Kolczyki pozłacane.";"<p>Biżuteria z gwiazdami to doskonałe rozwiązanie do wielu stylizacji. Średnica koła 3,5cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/1475/64425-Kolczyki-kola-z-pelnymi-gwiazdkami-P15STL02AU-1475-P15/STL/02AU.jpg;;;;;;
